Timestep,Collisions,Density,Minimum_Separation
533,0,0,40.36103
534,0,0,40.36103
535,0,0,40.36103
536,0,0,40.36103
537,0,0,40.36103
538,0,0,40.36103
539,0,0,40.36103
540,0,0,40.36103
541,0,0,40.36103
542,0,0,40.36103
543,0,0,40.36103
544,0,0,40.36103
545,0,0,40.36103
546,0,0,40.36103
547,0,0,40.36103
548,0,0,40.36103
549,0,0,40.36103
550,0,0,40.36103
551,0,0,40.36103
552,0,0,40.36103
553,0,0,40.36103
554,0,0,40.36103
555,0,0,40.36103
556,0,0,40.36103
557,0,0,40.36103
558,0,0,40.36103
559,0,0,40.36103
560,0,0,40.36103
561,0,0,40.36103
562,0,0,40.36103
563,0,0,40.36103
564,0,0,40.36103
565,0,0,40.36103
566,0,0,40.36103
567,0,0,40.36103
568,0,0,40.36103
569,0,0,40.36103
570,0,0,40.36103
571,0,0,40.36103
572,0,0,40.36103
573,0,0,40.36103
574,0,0,40.36103
575,0,0,40.36103
576,0,0,40.36103
577,0,0,40.36103
578,0,0,40.36103
579,0,0,40.36103
580,0,0,40.36103
581,0,0,40.36103
582,0,0,40.36103
583,0,0,40.36103
584,0,0,40.36103
585,0,0,40.36103
586,0,0,40.36103
587,0,0,40.36103
588,0,0,40.36103
589,0,0,40.36103
590,0,0,40.36103
591,0,0,40.36103
592,0,0,40.36103
593,0,0,40.36103
594,0,0,40.36103
595,0,0,40.36103
596,0,0,40.36103
597,0,0,40.36103
598,0,0,40.36103
599,0,0,40.36103
600,0,0,40.36103
601,0,0,40.36103
602,0,0,40.36103
603,0,0,40.36103
604,0,0,40.36103
605,0,0,40.36103
