Timestep,Collisions,Density,Minimum_Separation
598,724,2137,0.0005199909
599,723,2132,0.001360893
600,722,2128,0.001179695
601,725,2124,0.0004863143
602,701,2064,0.0008414984
603,699,2064,0.0009252429
604,694,2062,8.499622E-05
605,693,2053,0.0007591248
606,693,2050,0.0005072951
607,691,2052,0.0008250475
608,697,2054,0.0009360015
609,699,2055,0.001364402
610,703,2054,0.0003169775
611,704,2053,6.401539E-05
612,711,2050,0.0002267957
613,714,2045,0.0009959936
614,712,2048,0.0001829863
615,713,2043,0.0003099442
616,728,2082,0.0003156066
617,725,2083,0.0008604527
618,705,2025,0.0001530647
