Timestep,Collisions,Density,Minimum_Separation
490,1,65,0.4919495
491,0,64,0.598698
492,0,62,0.7499992
493,0,56,0.758006
494,0,53,0.6844156
495,0,56,0.6549959
496,0,54,0.6863737
497,0,51,0.7553497
498,0,49,0.7572889
499,0,49,0.7556018
500,0,48,0.7729108
501,0,46,0.769761
502,0,46,0.7658233
503,0,47,0.7611189
504,0,48,0.7638385
505,0,50,0.7612448
506,0,50,0.7628493
507,0,49,0.7635655
508,0,46,0.7482911
509,0,46,0.7078269
510,0,47,0.7304876
511,0,45,0.7500064
512,0,44,0.6212413
513,0,44,0.5161079
514,1,45,0.49093
515,0,43,0.5767766
516,0,41,0.7210311
517,0,41,0.7336131
518,0,39,0.7428297
519,0,38,0.750002
520,0,41,0.6897666
521,0,40,0.5809748
522,1,40,0.4487967
523,1,39,0.4352848
524,0,39,0.5697837
525,0,39,0.6550076
526,0,37,0.7500042
527,0,39,0.7500857
528,0,38,0.7289935
529,0,36,0.7296482
530,0,34,0.7413287
531,0,32,0.7500003
532,0,35,0.7536911
533,0,34,0.7554362
534,0,35,0.6992779
535,0,36,0.6999666
536,0,37,0.704959
537,0,38,0.7146273
538,0,39,0.7294745
539,0,40,0.7499999
540,0,39,0.7576886
541,0,37,0.7537077
542,0,37,0.6492684
543,0,36,0.5115565
544,1,36,0.4144661
545,1,37,0.4199019
546,0,37,0.5469828
547,0,38,0.7500783
548,0,36,0.7995124
549,0,37,0.7898109
550,0,36,0.7799481
551,0,35,0.7716251
552,0,33,0.7659353
553,0,28,0.7510825
554,0,29,0.7727184
555,0,29,0.8067543
556,0,28,0.7808867
557,0,28,0.7500065
558,0,28,0.7086748
559,0,28,0.6667222
560,0,28,0.637084
561,0,29,0.6348143
562,0,30,0.6411662
563,0,29,0.547783
564,1,30,0.4952555
565,0,30,0.5115528
566,0,31,0.6026456
567,0,28,0.7499965
568,0,29,0.773092
569,0,27,0.7938717
570,0,26,0.8132949
571,0,27,0.8322419
572,0,26,0.7734269
573,0,25,0.7535731
574,0,25,0.8232684
575,0,26,0.8157526
576,0,25,0.7738512
577,0,26,0.7519703
578,0,26,0.7744408
579,0,25,0.7572138
580,0,24,0.7501515
581,0,24,0.7570195
582,0,23,0.780591
583,0,21,0.7696418
584,0,22,0.7658519
585,0,24,0.7622294
586,0,24,0.7561202
587,0,25,0.7500668
588,0,25,0.755611
589,0,26,0.7625232
590,0,25,0.7579657
591,0,23,0.7664653
592,0,22,0.7625002
593,0,22,0.7587352
594,0,21,0.7502079
595,0,19,0.7523505
596,0,20,0.7510131
597,0,20,0.7502393
598,0,20,0.7501035
599,0,20,0.7507067
600,0,19,0.7521065
601,0,18,0.7511552
602,0,16,0.7501128
603,0,15,0.752672
604,0,16,0.7475356
605,0,16,0.7685807
606,0,15,0.7800738
607,0,14,0.788272
608,0,14,0.7974791
609,0,14,0.8077137
610,0,14,0.8189604
611,0,11,0.7935642
612,0,9,0.7716251
613,0,8,0.7569296
614,0,9,0.750486
615,0,9,0.7759668
616,0,10,0.80774
617,0,10,0.8454407
618,0,10,0.8886865
619,0,10,0.8411976
620,0,10,0.7712319
621,0,9,0.7466238
622,0,10,0.7718329
623,0,9,0.7996413
624,0,9,0.7617935
625,0,8,0.750163
626,0,8,0.766677
627,0,7,0.7761408
628,0,6,0.766231
629,0,6,0.7577741
630,0,7,0.7514471
631,0,7,0.7504342
632,0,7,0.752673
633,0,7,0.7587067
634,0,5,0.7562544
635,0,5,0.7539379
636,0,5,0.7520831
637,0,5,0.7507941
638,0,5,0.7501662
639,0,6,0.7502642
640,0,6,0.7511509
641,0,5,0.7529205
642,0,5,0.755616
643,0,4,0.7592953
644,0,4,0.7639961
645,0,4,0.7697465
646,0,4,0.7765831
647,0,4,0.7844981
648,0,4,0.7935249
649,0,4,0.8036357
650,0,4,0.8148306
651,0,3,0.8270837
652,0,3,0.8403909
653,0,2,0.8547101
654,0,2,0.8700278
655,0,2,0.8862903
656,0,2,0.903475
657,0,2,0.9215263
658,0,2,0.9404311
659,0,2,0.9601263
660,0,2,0.9805911
661,0,2,1.001775
662,0,2,1.023647
663,0,2,1.046169
664,0,1,1.069299
665,0,1,1.093019
666,0,1,1.117279
667,0,1,1.142047
668,0,1,1.167311
669,0,1,1.193027
670,0,1,1.219188
671,0,1,1.245735
672,0,1,1.27268
673,0,1,1.299993
674,0,1,1.327623
675,0,1,1.355599
676,0,1,1.383864
677,0,1,1.412438
678,0,1,1.441254
679,0,1,1.470332
680,0,1,1.499655
681,0,0,1.529201
682,0,0,1.558948
683,0,0,1.588924
684,0,0,1.619081
685,0,0,1.64941
686,0,0,1.679936
687,0,0,1.710606
688,0,0,1.741444
689,0,0,1.772412
690,0,0,1.803539
691,0,0,1.834782
692,0,0,1.866162
693,0,0,1.897654
694,0,0,1.929272
695,0,0,1.96099
696,0,0,1.992823
697,0,0,2.024756
698,0,0,2.056765
699,0,0,2.088884
700,0,0,2.12107
701,0,0,2.153348
702,0,0,2.185717
703,0,0,2.21815
704,0,0,2.250657
705,0,0,2.283234
706,0,0,2.315876
707,0,0,2.348553
708,0,0,2.381349
709,0,0,2.414205
710,0,0,2.447018
711,0,0,2.479983
712,0,0,3.200925
713,0,0,3.232296
714,0,0,3.263887
715,0,0,3.295616
716,0,0,3.327395
717,0,0,3.359394
718,0,0,3.391512
719,0,0,3.423671
720,0,0,3.456038
721,0,0,3.488439
722,0,0,3.521034
723,0,0,3.553727
724,0,0,3.586459
725,0,0,3.619374
726,0,0,3.652391
727,0,0,3.68542
728,0,0,3.718624
729,0,0,3.751848
730,0,0,3.785243
731,0,0,3.818725
732,0,0,3.852209
733,0,0,3.885861
734,0,0,3.919518
735,0,0,3.953408
736,0,0,4.725711
737,0,0,4.772238
738,0,0,4.818825
739,0,0,4.865302
740,0,0,9.055658
741,0,0,9.152191
742,0,0,9.248765
743,0,0,9.345378
744,0,0,9.442027
