Timestep,Collisions,Density,Minimum_Separation
500,0,387,0.4427704
501,1,390,0.3893422
502,0,391,0.4359138
503,1,396,0.3681608
504,1,384,0.3872298
505,3,382,0.3494866
506,0,375,0.4117434
507,1,381,0.3755976
508,0,375,0.4310887
509,0,372,0.4193303
510,0,362,0.4135732
511,2,354,0.3929934
512,0,358,0.427973
513,0,356,0.4073339
514,0,356,0.4088928
515,1,354,0.3988416
516,1,352,0.3691592
517,1,350,0.3948198
518,1,354,0.3530794
519,2,350,0.3843192
520,1,344,0.3844786
521,0,347,0.4194194
522,2,341,0.3988775
523,1,341,0.3959024
524,0,345,0.4261576
525,2,345,0.3337656
526,1,345,0.3366966
527,1,339,0.2855074
528,1,339,0.334318
529,1,345,0.319834
530,0,347,0.40535
531,0,345,0.4311368
532,0,353,0.4489728
533,0,347,0.4534698
534,1,357,0.375431
535,1,351,0.3973922
536,1,356,0.361301
537,0,356,0.4079816
538,1,359,0.3958588
539,0,365,0.4435898
540,1,356,0.3848046
541,0,366,0.4076615
542,1,362,0.3859248
543,0,362,0.4150592
544,0,374,0.4022553
545,0,362,0.411404
546,0,354,0.4075525
547,1,348,0.3974398
548,0,354,0.4455944
549,0,350,0.4333124
550,1,358,0.3695386
551,0,368,0.405765
552,0,365,0.4028488
553,0,359,0.4060954
554,0,353,0.4099904
555,0,357,0.437994
556,0,357,0.4196472
557,0,365,0.4121212
558,4,369,0.376468
559,0,369,0.4031384
560,4,373,0.3629905
561,5,367,0.318477
562,3,367,0.3473673
563,3,371,0.3276997
564,4,372,0.2996622
565,3,380,0.3599174
566,2,376,0.3384874
567,3,382,0.3627998
568,1,373,0.38277
569,0,382,0.4039465
570,0,374,0.4192914
571,0,376,0.4136613
572,1,376,0.3916706
573,0,365,0.4087132
574,1,366,0.3687554
575,0,364,0.4270834
576,1,370,0.3894436
577,0,368,0.422274
578,0,362,0.4147408
579,0,354,0.4325776
580,1,350,0.3676442
581,1,348,0.3960788
582,2,352,0.3658494
583,4,356,0.3881962
584,3,362,0.3471596
585,3,354,0.3687722
586,5,354,0.3625694
587,4,352,0.3844156
588,2,352,0.3831495
589,3,364,0.3816699
590,2,364,0.3768809
591,2,358,0.3719945
592,2,370,0.3667575
593,3,376,0.3746224
594,4,374,0.3806771
595,2,368,0.3849943
596,2,370,0.3656341
597,3,373,0.33096
598,1,374,0.3299954
599,0,382,0.4118931
600,2,364,0.3554832
601,5,362,0.3661352
602,2,374,0.3916772
603,2,369,0.3557696
604,2,365,0.3660096
605,1,357,0.3982368
606,5,361,0.3695407
607,1,365,0.3791614
608,0,355,0.4274437
609,0,358,0.4240128
610,1,364,0.361124
611,1,355,0.349918
612,0,357,0.438712
613,0,357,0.4300412
614,3,353,0.3555501
615,2,359,0.3938713
616,1,355,0.3640324
617,1,358,0.3979538
618,1,360,0.3769784
619,1,364,0.3733164
620,1,364,0.3797674
621,0,359,0.4267335
622,0,364,0.4093764
623,0,366,0.4056556
624,1,356,0.367484
625,1,358,0.3748832
626,1,361,0.3137888
627,3,361,0.3526946
628,1,365,0.2931706
629,2,361,0.3336466
630,2,365,0.312502
631,3,365,0.3771364
632,2,367,0.3708578
633,2,363,0.3908699
634,0,367,0.43141
635,2,371,0.3979572
636,0,375,0.4238036
637,3,369,0.3736362
638,1,361,0.398309
639,3,371,0.3270028
640,1,377,0.3556968
641,3,376,0.3251698
642,1,375,0.3946428
643,1,373,0.3969418
644,1,372,0.345401
645,1,359,0.3938602
646,1,355,0.3791656
647,0,355,0.4348824
648,0,360,0.424941
649,0,365,0.4605492
650,0,372,0.4476886
651,0,369,0.4153073
652,0,367,0.4269614
653,2,373,0.3946609
654,0,373,0.4160581
655,0,369,0.4411256
656,2,366,0.3763423
657,2,366,0.3994297
658,0,365,0.4137446
659,0,363,0.4222359
660,2,369,0.3885722
661,2,369,0.3747683
662,1,378,0.3939132
663,0,376,0.4017393
664,2,386,0.3708678
665,1,378,0.3695038
666,1,386,0.3642234
667,0,385,0.418938
668,1,383,0.3929084
669,0,383,0.4383346
670,0,381,0.4088472
671,2,380,0.3941297
672,0,388,0.4105402
673,0,378,0.4294221
674,0,384,0.4148752
675,0,385,0.4141487
676,0,379,0.4059768
677,0,376,0.401767
678,0,378,0.4088065
679,1,374,0.3405994
680,1,374,0.3641784
681,1,384,0.3107634
682,1,380,0.3573482
683,1,378,0.381875
684,1,368,0.3465328
685,0,375,0.4111906
686,0,375,0.4210644
687,0,373,0.451909
688,1,375,0.3965828
689,1,375,0.3969082
690,4,375,0.3370732
691,3,377,0.3475944
692,7,377,0.310902
693,6,379,0.3399176
694,6,376,0.3003994
695,3,380,0.360881
696,3,369,0.3556254
697,2,363,0.395175
698,0,369,0.431331
699,1,369,0.3960734
700,1,374,0.3900426
701,0,374,0.408874
702,1,370,0.3624064
703,0,374,0.4105486
704,0,376,0.4296128
705,0,374,0.4466798
706,0,372,0.4436848
707,1,370,0.3441196
708,1,372,0.3445544
709,1,366,0.2911826
710,1,370,0.3378106
711,1,368,0.3216986
712,0,368,0.4055866
713,2,368,0.3886702
714,1,368,0.3774536
715,1,370,0.3729046
716,1,368,0.3989052
717,2,371,0.3393052
718,1,367,0.348256
719,3,363,0.3021002
720,2,364,0.347565
721,2,364,0.3118752
722,1,360,0.3761852
723,2,356,0.374019
724,1,354,0.3585826
725,1,355,0.3791778
726,2,356,0.3424012
727,1,354,0.3577904
728,0,361,0.4127944
729,1,361,0.3874516
730,1,365,0.386261
731,0,363,0.4107858
732,3,361,0.341655
733,1,367,0.3725244
734,1,372,0.3438504
735,3,380,0.3531872
736,4,379,0.3385414
737,2,380,0.3930117
738,4,389,0.360862
739,1,389,0.3551566
740,3,393,0.3858632
741,3,386,0.3706513
742,2,386,0.3544066
743,1,383,0.3523378
744,5,372,0.3689634
745,1,375,0.3288626
746,3,375,0.3887618
747,3,367,0.370467
748,1,373,0.3557408
749,3,367,0.360536
750,0,359,0.4046746
751,1,357,0.3495838
752,1,370,0.3944928
753,3,369,0.3768362
754,2,361,0.38978
755,2,356,0.3502738
756,2,354,0.3247978
757,4,354,0.3466926
758,1,359,0.3113908
759,2,363,0.3760892
760,3,365,0.375049
761,2,369,0.3729118
762,0,373,0.4678159
763,0,369,0.4267718
764,0,369,0.4277388
765,1,380,0.3992262
766,2,378,0.3810364
767,0,378,0.4152044
768,0,382,0.4376873
769,2,380,0.399693
770,1,383,0.3915068
771,1,387,0.3929014
772,1,387,0.3409498
773,1,385,0.3889982
774,1,391,0.3723228
775,0,385,0.4058846
776,0,375,0.4093453
777,4,365,0.355243
778,1,359,0.347721
779,0,349,0.4069414
780,0,353,0.4606288
781,0,357,0.4152097
782,0,363,0.4571594
783,0,360,0.4848508
784,0,349,0.4592014
785,0,335,0.4717626
786,0,337,0.4666174
787,0,341,0.418979
788,0,343,0.4023665
789,0,338,0.4218442
790,2,337,0.373204
791,1,337,0.3794852
792,2,337,0.3824016
793,0,340,0.4294973
794,0,344,0.4787322
795,0,342,0.4463022
796,0,346,0.4385465
797,0,351,0.4892474
798,0,353,0.450257
799,0,349,0.4763676
800,0,347,0.443943
801,0,340,0.4732112
802,0,344,0.4343041
803,0,343,0.4596805
804,2,346,0.3993743
805,1,345,0.3916444
806,1,351,0.369146
807,0,334,0.4242009
808,0,336,0.4081251
809,2,334,0.3463247
810,2,334,0.384781
811,2,330,0.3954148
812,2,330,0.3518413
813,1,336,0.3942678
814,1,340,0.3879034
815,0,350,0.432218
816,0,344,0.4870145
817,0,336,0.4296424
818,0,331,0.4156408
819,0,329,0.410927
820,0,337,0.4559004
821,0,331,0.457086
822,0,331,0.4782728
823,1,323,0.3839968
824,1,318,0.3897206
825,1,320,0.341424
826,1,320,0.3931272
827,1,325,0.3814902
828,0,328,0.4680408
829,0,328,0.4586928
830,0,328,0.4462828
831,0,328,0.4854674
832,0,335,0.4391174
833,0,349,0.4577597
834,0,353,0.4381798
835,0,347,0.4457265
836,0,348,0.4142556
837,0,352,0.4438568
838,0,348,0.4248565
839,1,344,0.3843748
840,1,351,0.3725352
841,0,344,0.4253308
842,1,339,0.392373
843,0,332,0.4338352
844,0,334,0.430055
845,0,337,0.4074794
846,0,337,0.4560046
847,0,337,0.4819973
848,0,349,0.4512748
849,0,341,0.4535151
850,0,339,0.447764
851,0,341,0.4485437
852,0,337,0.4637636
853,0,340,0.4510604
854,1,344,0.3828842
855,1,340,0.3797972
856,1,356,0.372299
857,1,362,0.341224
858,2,370,0.3420142
859,1,367,0.2774404
860,1,372,0.3128666
861,1,373,0.2668614
862,1,368,0.3208564
863,2,367,0.3105656
864,1,361,0.395509
865,2,363,0.3364756
866,1,365,0.377442
867,1,359,0.3525706
868,0,377,0.4276992
869,0,369,0.4035516
870,0,373,0.4201677
871,0,374,0.4556886
872,0,384,0.4274877
873,0,372,0.4097786
874,0,374,0.4519152
875,0,372,0.416747
876,0,362,0.4707278
877,0,365,0.4608606
878,0,369,0.4614016
879,1,366,0.3871014
880,0,376,0.4069464
881,3,365,0.3387594
882,1,369,0.3705726
883,3,362,0.3428616
884,0,370,0.4151506
885,1,368,0.3960986
886,0,366,0.4432764
887,0,370,0.4055496
888,2,370,0.37032
889,2,378,0.3731696
890,2,374,0.3779619
891,2,374,0.383715
892,2,369,0.3898997
893,2,377,0.3489183
894,0,377,0.4129588
895,0,379,0.41032
896,0,378,0.4189299
897,0,374,0.4070402
898,0,365,0.45676
899,0,367,0.4102845
900,0,371,0.4023442
901,1,377,0.3885886
902,4,373,0.370518
903,1,371,0.3257002
904,1,369,0.3621026
905,2,369,0.3124224
906,2,369,0.362742
907,2,367,0.3356138
908,0,370,0.4066959
909,0,368,0.4098106
910,1,372,0.3890684
911,1,374,0.3992944
912,0,378,0.4140962
913,3,369,0.3915626
914,2,363,0.3790178
915,3,369,0.387099
916,2,369,0.3393782
917,2,369,0.3916574
918,2,367,0.3716536
919,0,361,0.432437
920,1,361,0.3831388
921,0,357,0.4338406
922,1,355,0.388494
923,1,351,0.3928058
924,1,359,0.3928464
925,1,365,0.3392946
926,2,365,0.3735724
927,2,363,0.368269
928,1,355,0.3525466
929,0,352,0.4134186
930,4,352,0.3799992
931,1,363,0.3967574
932,3,357,0.3565904
933,0,358,0.4164234
934,1,362,0.386571
935,1,358,0.3763014
936,1,356,0.3844002
937,1,356,0.3305546
938,1,350,0.376709
939,1,355,0.3601388
940,0,349,0.4254788
941,0,339,0.4358442
942,0,337,0.4302667
943,0,344,0.435336
944,0,349,0.4453512
945,0,343,0.4270301
946,1,340,0.3615162
947,1,338,0.3749388
948,1,338,0.3326642
949,1,350,0.3903898
950,1,346,0.3835694
951,0,342,0.4381839
952,0,344,0.4057234
953,0,338,0.4002734
954,0,335,0.4268468
955,1,337,0.3595648
956,1,336,0.3922828
957,4,336,0.3633568
958,1,338,0.3979954
959,1,336,0.3693292
960,0,343,0.4377102
961,1,338,0.3902132
962,0,344,0.4413918
963,2,341,0.3909636
964,0,350,0.4392674
965,0,353,0.4281666
966,0,357,0.4429371
967,0,365,0.4481168
968,0,371,0.4495306
969,0,363,0.424545
970,0,357,0.4312388
971,0,351,0.4181736
972,0,357,0.4427476
973,0,355,0.4396088
974,0,352,0.4704648
975,0,346,0.419718
976,1,340,0.382565
977,1,348,0.3999084
978,1,345,0.3603952
979,0,359,0.4128267
980,0,358,0.4199804
981,1,352,0.394541
982,0,358,0.4027598
983,0,360,0.439476
984,0,352,0.4560669
985,0,348,0.4535878
986,1,354,0.398268
987,3,351,0.3837977
988,0,357,0.4218098
989,0,347,0.4093578
990,0,345,0.4102496
991,0,354,0.422354
992,0,354,0.4459902
993,1,349,0.3871606
994,1,345,0.3998644
995,1,349,0.3564242
996,0,350,0.4129838
997,2,357,0.3711734
998,0,356,0.4278522
999,1,366,0.388844
