Timestep,Collisions,Density,Minimum_Separation
385,4,24,0.02879441
386,4,23,0.02344126
387,4,23,0.04129928
388,3,20,0.07111079
389,4,21,0.05074799
390,4,21,0.03076309
391,3,20,0.001873732
392,3,21,0.01878929
393,3,21,0.00471729
394,1,17,0.03728974
395,1,17,0.1185257
396,1,17,0.1488868
397,4,21,0.08850182
398,3,21,0.01111614
399,3,21,0.01681138
400,3,21,0.02090521
401,2,21,0.001053631
402,3,21,0.01667601
403,2,15,0.0616868
404,1,13,0.3876963
405,0,13,0.4303456
406,1,15,0.06358963
407,1,15,0.0294404
408,2,15,0.002280056
409,2,14,0.03686619
410,2,15,0.03824282
411,1,14,0.03053904
412,2,14,0.005812764
413,1,14,0.003591657
414,1,14,0.00821656
415,1,14,0.01297951
416,2,14,0.02015066
417,2,14,0.07638472
418,2,14,0.1256207
419,2,13,0.124587
420,3,14,0.107142
421,4,14,0.1304361
422,4,13,0.1454467
423,2,13,0.1063156
424,2,11,0.07634503
425,1,10,0.0208081
426,1,10,0.02486759
427,2,10,0.05809075
428,2,9,0.0889104
429,1,10,0.1161523
430,0,9,0.5064515
431,0,9,0.4511206
432,0,9,0.4204774
433,0,8,0.4906714
434,0,7,0.4512473
435,2,7,0.3748501
436,2,6,0.3497851
437,0,6,0.4248667
438,1,6,0.3484067
439,1,6,0.3365942
440,1,6,0.3838932
441,1,6,0.3999509
442,0,6,0.4063089
443,0,6,0.4420025
444,0,6,0.4587992
445,0,6,0.4842522
446,0,6,0.508779
447,0,6,0.5068099
448,0,6,0.4646234
449,1,5,0.3787088
450,1,5,0.3935632
451,0,5,0.5092148
452,0,5,0.5891306
453,0,6,0.5312586
454,0,5,0.4738155
455,0,5,0.4092276
456,1,5,0.3996202
457,0,5,0.4915726
458,0,5,0.5458521
459,0,5,0.5721956
460,0,5,0.5772521
461,0,5,0.5703135
462,0,5,0.5643047
463,0,5,0.5686857
464,0,5,0.5880771
465,0,5,0.4824373
466,1,4,0.390367
467,0,4,0.4263803
468,0,4,0.4703114
469,0,4,0.4620808
470,0,4,0.4968834
471,0,4,0.5690206
472,0,4,0.6594951
473,0,3,0.657463
474,0,3,0.6553159
475,0,3,0.6531014
